customer_id,age,age_segment,usage_segment,gender,plan_code,subscription_start_date,discount_tf,actual_plan_charge_krw,assignment_intent
CUS000284,13,TEEN,S2_일반균형형,M,Z202605258,2023-12-04,True,44250,good
CUS000285,18,TEEN,S2_일반균형형,M,LPZ1007706,2025-05-25,True,41250,good
CUS000286,15,TEEN,S1_저사용절약형,F,NA00009781_만 18세 이하,2024-04-07,True,29250,good
CUS000287,15,TEEN,S3_데이터헤비형,F,1567_요고 49,2026-01-20,True,36750,good
CUS000288,14,TEEN,S3_데이터헤비형,F,NA00009788_만 34세 이하,2023-10-26,True,49500,good
CUS000289,18,TEEN,S1_저사용절약형,M,Z202605260,2026-04-29,True,27750,good
CUS000290,14,TEEN,S2_일반균형형,F,22816,2024-09-15,False,40000,good
CUS000291,14,TEEN,S2_일반균형형,M,NA00009802_만 34세 이하,2023-10-12,True,81750,over
CUS000292,15,TEEN,S1_저사용절약형,F,NA00009781_만 34세 이하,2023-10-16,True,29250,good
CUS000293,15,TEEN,S2_일반균형형,M,1567_요고 40,2025-08-02,True,30000,good
CUS000294,16,TEEN,S2_일반균형형,F,NA00009785,2024-06-06,True,44250,good
CUS000295,14,TEEN,S3_데이터헤비형,F,NA00009789_만 34세 이하,2025-01-28,True,51000,good
CUS000296,16,TEEN,S2_일반균형형,F,1692_초이스 더블 디바이스_만 34세 이하_밀리의서재,2025-02-09,True,90000,over
CUS000297,15,TEEN,S2_일반균형형,F,1693_베이직14GB_만 18세 이하,2025-11-07,True,41250,good
CUS000298,16,TEEN,S1_저사용절약형,M,36787,2023-12-06,True,990,good
CUS000299,15,TEEN,S1_저사용절약형,F,25212,2024-04-05,True,2230,shortage
CUS000300,15,TEEN,S2_일반균형형,M,26176,2025-07-04,False,8250,shortage
CUS000301,16,TEEN,S2_일반균형형,F,36813,2025-04-14,False,17000,good
CUS000302,17,TEEN,S2_일반균형형,F,29950,2025-11-20,False,30800,good
CUS000303,17,TEEN,S1_저사용절약형,M,1693_베이직600MB,2024-05-11,True,21675,shortage
CUS000304,18,TEEN,S1_저사용절약형,M,LPZ1007702,2026-01-23,True,49500,over
CUS000305,14,TEEN,S1_저사용절약형,M,NA00009805,2024-04-27,True,81750,over
CUS000306,17,TEEN,S1_저사용절약형,M,LPZ1006741,2026-01-31,True,27750,good
CUS000307,14,TEEN,S1_저사용절약형,M,LPZ1006741,2024-06-24,True,27750,good
CUS000308,13,TEEN,S2_일반균형형,M,29315,2024-03-01,True,10,shortage
CUS000309,15,TEEN,S2_일반균형형,M,1693_베이직10GB_만 34세 이하,2025-12-31,True,37500,good
CUS000310,15,TEEN,S1_저사용절약형,M,1693_베이직1.4GB_만 34세 이하,2025-08-09,True,24750,shortage
CUS000311,14,TEEN,S1_저사용절약형,F,Z202605260,2025-06-12,True,27750,good
CUS000312,14,TEEN,S2_일반균형형,M,36838,2024-08-28,True,3300,good
CUS000313,18,TEEN,S3_데이터헤비형,F,Z202205251_데일리,2023-11-23,True,86250,over
CUS000314,17,TEEN,S2_일반균형형,M,1567_요고 40,2025-02-18,True,30000,good
CUS000315,15,TEEN,S2_일반균형형,F,1567_요고 38,2024-02-07,True,28500,good
CUS000316,13,TEEN,S1_저사용절약형,F,22813,2023-08-25,False,46000,over
CUS000317,18,TEEN,S2_일반균형형,F,NA00009785,2025-09-26,True,44250,good
CUS000318,16,TEEN,S3_데이터헤비형,M,NA00009789_만 34세 이하,2025-08-27,True,51000,good
CUS000319,14,TEEN,S1_저사용절약형,M,NA00009787_만 34세 이하,2025-05-07,True,48000,over
CUS000320,18,TEEN,S2_일반균형형,F,1693_베이직14GB_만 18세 이하,2024-03-04,True,41250,good
CUS000321,14,TEEN,S3_데이터헤비형,M,Z202606002,2024-03-01,True,24750,shortage
CUS000322,14,TEEN,S1_저사용절약형,F,35207,2025-04-09,True,10,good
CUS000323,15,TEEN,S1_저사용절약형,F,25231,2025-06-02,True,2200,shortage
CUS000324,18,TEEN,S1_저사용절약형,F,NA00009781,2023-08-26,True,29250,good
CUS000325,13,TEEN,S1_저사용절약형,M,NA00009786,2026-04-02,True,46499,over
CUS000326,15,TEEN,S2_일반균형형,F,1693_베이직10GB_만 34세 이하,2025-12-11,True,37500,good
CUS000327,15,TEEN,S2_일반균형형,M,35464,2024-07-10,True,17000,shortage
CUS000328,18,TEEN,S2_일반균형형,F,1692_초이스 더블 유튜브 프리미엄+넷플릭스_만 34세 이하_쇼핑라운지할인쿠폰(5천원권),2025-10-19,True,90000,over
CUS000329,17,TEEN,S2_일반균형형,M,1693_베이직14GB_만 34세 이하,2025-12-06,True,41250,good
CUS000330,14,TEEN,S2_일반균형형,F,1693_베이직1.4GB_만 18세 이하,2023-11-25,True,24750,shortage
CUS000331,17,TEEN,S1_저사용절약형,M,1694_베이직 7GB(이월),2026-02-13,True,33750,good
CUS000332,18,TEEN,S2_일반균형형,M,NA00009797_만 34세 이하,2025-05-11,True,74250,over
CUS000333,13,TEEN,S1_저사용절약형,M,1693_베이직1.4GB_만 34세 이하,2025-11-25,True,24750,shortage
CUS000334,18,TEEN,S2_일반균형형,F,36734,2026-05-12,True,10,good
CUS000335,18,TEEN,S1_저사용절약형,M,NA00005627,2026-02-20,True,23250,shortage
CUS000336,17,TEEN,S3_데이터헤비형,M,37104,2023-12-27,True,13200,good
CUS000337,16,TEEN,S2_일반균형형,M,36903,2025-09-05,False,3300,shortage
CUS000338,13,TEEN,S1_저사용절약형,F,NA00009781_만 18세 이하,2024-10-31,True,29250,good
CUS000339,15,TEEN,S2_일반균형형,M,34363,2024-05-22,False,22000,good
CUS000340,17,TEEN,S2_일반균형형,M,1567_요고 30,2023-09-30,True,22500,shortage
CUS000341,17,TEEN,S3_데이터헤비형,F,35812,2024-09-02,True,27000,good
CUS000342,15,TEEN,S3_데이터헤비형,M,NA00009789_만 34세 이하,2023-12-28,True,51000,good
CUS000343,14,TEEN,S2_일반균형형,F,1693_베이직30GB_만 34세 이하,2023-12-20,True,45750,over
CUS000344,14,TEEN,S2_일반균형형,F,1694_베이직 7GB(이월),2024-08-12,True,33750,shortage
CUS000345,17,TEEN,S1_저사용절약형,F,1694_베이직 4GB(이월),2024-11-20,True,27750,shortage
CUS000346,15,TEEN,S1_저사용절약형,F,NA00009789_만 34세 이하,2026-06-02,True,51000,over
CUS000347,15,TEEN,S3_데이터헤비형,F,NA00009788,2025-10-07,True,49500,shortage
CUS000348,18,TEEN,S2_일반균형형,M,27375,2024-12-24,False,12100,good
CUS000349,17,TEEN,S1_저사용절약형,M,NA00009781,2023-10-02,True,29250,good
CUS000350,17,TEEN,S2_일반균형형,M,37139,2025-02-20,False,15400,good
CUS000351,15,TEEN,S2_일반균형형,M,Z202205251_데일리,2024-03-04,True,86250,over
CUS000352,15,TEEN,S2_일반균형형,F,1681_초이스110_티빙/지니/밀리,2023-11-29,True,82500,over
CUS000353,18,TEEN,S1_저사용절약형,M,1693_베이직7GB,2026-04-01,True,33750,good
CUS000354,13,TEEN,S1_저사용절약형,F,11741,2026-02-15,True,0,good
CUS000355,17,TEEN,S2_일반균형형,M,33040,2023-12-21,True,9900,shortage
CUS000356,16,TEEN,S2_일반균형형,M,36849,2025-07-06,True,8800,good
CUS000357,15,TEEN,S1_저사용절약형,F,36638,2026-01-24,False,7500,good
CUS000358,14,TEEN,S2_일반균형형,F,NA00006534,2024-01-17,True,24750,shortage
CUS000359,13,TEEN,S2_일반균형형,F,1694_베이직 10GB(이월)_만 34세 이하,2024-07-11,True,37500,good
CUS000360,18,TEEN,S1_저사용절약형,M,NA00009781,2024-11-30,True,29250,good
CUS000361,16,TEEN,S2_일반균형형,F,1694_베이직 21GB(이월),2024-07-06,True,43500,good
CUS000362,17,TEEN,S2_일반균형형,M,1693_베이직30GB,2025-05-01,True,45750,good
CUS000363,13,TEEN,S1_저사용절약형,F,LPZ1007770,2025-10-29,True,21000,shortage
CUS000364,17,TEEN,S2_일반균형형,M,36713,2025-01-26,True,10,good
CUS000365,16,TEEN,S3_데이터헤비형,F,NA00009788_만 34세 이하,2024-10-10,True,49500,good
CUS000366,17,TEEN,S1_저사용절약형,M,NA00009781_만 18세 이하,2023-11-10,True,29250,good
CUS000367,15,TEEN,S2_일반균형형,M,36724,2025-12-27,True,2200,good
CUS000368,14,TEEN,S1_저사용절약형,F,NA00009781,2024-04-18,True,29250,good
CUS000369,17,TEEN,S1_저사용절약형,F,1693_베이직7GB,2023-10-20,True,33750,good
CUS000370,14,TEEN,S2_일반균형형,M,1694_베이직 4GB(이월),2025-04-28,True,27750,shortage
CUS000371,17,TEEN,S1_저사용절약형,M,31330,2024-05-02,True,10,good
CUS000372,18,TEEN,S3_데이터헤비형,F,1567_요고 49,2025-10-15,True,36750,good
CUS000373,14,TEEN,S2_일반균형형,M,36266,2024-12-28,True,28000,over
CUS000374,16,TEEN,S2_일반균형형,F,25309,2024-12-27,True,7700,good
CUS000375,17,TEEN,S1_저사용절약형,F,1693_베이직90GB_만 18세 이하,2023-09-04,True,50250,over
CUS000376,18,TEEN,S2_일반균형형,M,1567_요고 38,2024-12-07,True,28500,good
CUS000377,16,TEEN,S2_일반균형형,F,1567_요고 38,2024-05-09,True,28500,good
CUS000378,15,TEEN,S1_저사용절약형,F,NA00009781_만 18세 이하,2024-01-23,True,29250,good
CUS000379,15,TEEN,S1_저사용절약형,F,37128,2026-06-12,True,10,good
CUS000380,14,TEEN,S1_저사용절약형,M,NA00009781_만 34세 이하,2026-04-27,True,29250,good
CUS000381,13,TEEN,S2_일반균형형,F,1692_초이스 더블 디바이스_만 34세 이하_쇼핑라운지할인쿠폰(5천원권),2026-01-22,True,90000,over
CUS000382,16,TEEN,S2_일반균형형,F,1694_베이직 10GB(이월)_만 34세 이하,2024-03-14,True,37500,good
CUS000383,18,TEEN,S1_저사용절약형,F,1681_초이스110_만 18세 이하_가전구독,2024-12-05,True,82500,over
CUS000384,13,TEEN,S1_저사용절약형,F,1693_베이직1.4GB_만 18세 이하,2024-10-13,True,24750,shortage
CUS000385,18,TEEN,S2_일반균형형,F,NA00009785,2025-06-22,True,44250,good
CUS000386,14,TEEN,S1_저사용절약형,M,1697_음성 18.7_만 18세 이하,2026-06-15,True,14025,shortage
CUS000387,15,TEEN,S2_일반균형형,M,NA00009782,2024-03-05,True,33750,shortage
CUS000388,17,TEEN,S1_저사용절약형,M,LPZ1006742,2025-10-20,True,24750,shortage
CUS000389,13,TEEN,S1_저사용절약형,M,1693_베이직7GB,2025-12-31,True,33750,good
CUS000390,17,TEEN,S3_데이터헤비형,M,1567_요고 61,2026-06-16,True,45750,over
CUS000391,18,TEEN,S3_데이터헤비형,M,NA00006534,2023-09-20,True,24750,shortage
CUS000392,18,TEEN,S3_데이터헤비형,M,1693_베이직70GB_만 34세 이하,2024-01-24,True,48750,good
CUS000393,16,TEEN,S2_일반균형형,F,1694_베이직 14GB(이월)_만 18세 이하,2026-01-24,True,41250,good
CUS000394,17,TEEN,S1_저사용절약형,F,30869,2025-02-23,True,30800,over
CUS000395,16,TEEN,S1_저사용절약형,F,6803,2025-06-12,True,0,shortage
CUS000396,14,TEEN,S1_저사용절약형,M,1567_요고 46,2024-05-25,True,34500,over
CUS000397,14,TEEN,S2_일반균형형,F,LPZ1007699,2025-10-24,True,56250,over
CUS000398,16,TEEN,S3_데이터헤비형,F,NA00009783_만 34세 이하,2023-09-02,True,36750,shortage
CUS000399,13,TEEN,S1_저사용절약형,M,NA00009781,2026-04-21,True,29250,good
CUS000400,15,TEEN,S2_일반균형형,F,1693_베이직30GB,2024-01-29,True,45750,good
CUS000401,16,TEEN,S2_일반균형형,M,1681_초이스130_만 34세 이하_디바이스,2024-08-20,True,97500,over
CUS000402,13,TEEN,S2_일반균형형,M,1693_베이직10GB_만 18세 이하,2026-01-25,True,37500,good
CUS000403,17,TEEN,S1_저사용절약형,F,1694_베이직 7GB(이월),2025-03-28,True,33750,good
CUS000404,15,TEEN,S2_일반균형형,M,1567_요고 36,2024-09-27,True,27000,good
CUS000405,15,TEEN,S2_일반균형형,M,1694_베이직 10GB(이월)_만 34세 이하,2025-10-17,True,37500,good
CUS000406,15,TEEN,S1_저사용절약형,M,36953,2024-12-25,False,22900,good
CUS000407,16,TEEN,S1_저사용절약형,F,LPZ1006741,2025-04-18,True,27750,good
CUS000408,13,TEEN,S2_일반균형형,M,33863,2024-10-11,True,17600,good
CUS000409,17,TEEN,S1_저사용절약형,F,26264,2023-11-02,False,9500,shortage
CUS000410,18,TEEN,S1_저사용절약형,F,NA00009781_만 18세 이하,2026-01-31,True,29250,good
CUS000411,15,TEEN,S3_데이터헤비형,F,1693_베이직70GB_만 34세 이하,2024-02-01,True,48750,good
CUS000412,14,TEEN,S2_일반균형형,M,37144,2026-02-17,False,14400,good
CUS000413,13,TEEN,S3_데이터헤비형,F,1693_베이직110GB,2026-03-31,True,51750,good
CUS000414,15,TEEN,S3_데이터헤비형,F,Z202205253_마니아디바이스,2025-10-06,True,97500,over
CUS000415,16,TEEN,S2_일반균형형,F,1694_베이직 14GB(이월)_만 34세 이하,2024-01-18,True,41250,good
CUS000416,15,TEEN,S2_일반균형형,M,36849,2025-08-22,True,8800,good
CUS000417,13,TEEN,S1_저사용절약형,F,NA00006534_만 18세 이하,2025-12-26,True,24750,shortage
CUS000418,17,TEEN,S1_저사용절약형,M,NA00009781,2024-06-12,True,29250,good
CUS000419,15,TEEN,S1_저사용절약형,M,8404,2025-11-22,True,100,good
CUS000420,18,TEEN,S1_저사용절약형,F,NA00009781_만 18세 이하,2026-02-24,True,29250,good
CUS000421,22,YOUTH,S3_데이터헤비형,M,Z202205252_AI구독,2023-10-25,True,78750,over
CUS000422,28,YOUTH,S3_데이터헤비형,M,15408,2025-02-06,False,55000,over
CUS000423,27,YOUTH,S3_데이터헤비형,F,1693_베이직50GB_만 34세 이하,2025-03-20,True,47250,good
CUS000424,24,YOUTH,S5_통화집중균형형,M,1693_베이직30GB,2023-10-16,True,45750,good
CUS000425,31,YOUTH,S2_일반균형형,M,1693_베이직10GB_만 34세 이하,2025-09-21,True,37500,good
CUS000426,33,YOUTH,S2_일반균형형,M,1694_베이직 14GB(이월)_만 34세 이하,2025-07-26,True,41250,good
CUS000427,28,YOUTH,S2_일반균형형,F,26315,2025-07-01,True,14500,over
CUS000428,19,YOUTH,S3_데이터헤비형,F,1567_요고 30,2026-04-24,True,22500,shortage
CUS000429,30,YOUTH,S4_통화집중저데이터형,F,Z202605261,2024-06-15,True,21750,shortage
CUS000430,31,YOUTH,S5_통화집중균형형,F,1681_초이스110_만 34세 이하_유튜브프리미엄,2025-03-24,True,82500,over
CUS000431,19,YOUTH,S3_데이터헤비형,F,1693_베이직10GB,2024-05-19,True,37500,shortage
CUS000432,31,YOUTH,S4_통화집중저데이터형,M,NA00009781,2023-09-11,True,29250,good
CUS000433,32,YOUTH,S2_일반균형형,M,1693_베이직30GB,2024-01-23,True,45750,good
CUS000434,19,YOUTH,S2_일반균형형,M,33850,2024-05-01,True,13200,good
CUS000435,30,YOUTH,S2_일반균형형,M,1567_요고 40,2026-05-13,True,30000,good
CUS000436,31,YOUTH,S3_데이터헤비형,M,1681_초이스110_만 34세 이하_넷플릭스,2023-09-25,True,82500,over
CUS000437,29,YOUTH,S3_데이터헤비형,M,15408,2023-09-20,False,55000,over
CUS000438,21,YOUTH,S3_데이터헤비형,M,1681_초이스130_만 34세 이하_넷플릭스,2024-10-29,True,97500,over
CUS000439,23,YOUTH,S5_통화집중균형형,M,1567_요고 44,2024-06-07,True,33000,good
CUS000440,19,YOUTH,S3_데이터헤비형,M,31397,2025-01-13,True,20000,good
CUS000441,23,YOUTH,S3_데이터헤비형,M,1681_초이스90_넷플릭스,2023-12-08,True,67500,over
CUS000442,21,YOUTH,S2_일반균형형,M,34221,2025-03-27,True,22500,shortage
CUS000443,21,YOUTH,S1_저사용절약형,M,31738,2023-12-31,True,90,good
CUS000444,26,YOUTH,S5_통화집중균형형,F,1567_요고 38,2023-11-01,True,28500,good
CUS000445,34,YOUTH,S2_일반균형형,M,NA00009784_만 34세 이하,2025-04-24,True,41250,good
CUS000446,22,YOUTH,S4_통화집중저데이터형,F,NA00005479,2026-04-25,True,20872,shortage
CUS000447,19,YOUTH,S3_데이터헤비형,F,1567_요고 38,2026-03-28,True,28500,shortage
CUS000448,34,YOUTH,S3_데이터헤비형,F,15409,2025-08-02,False,48000,good
CUS000449,24,YOUTH,S3_데이터헤비형,F,NA00009789,2025-06-12,True,51000,good
CUS000450,23,YOUTH,S2_일반균형형,M,1694_베이직 21GB(이월),2024-09-14,True,43500,good
CUS000451,25,YOUTH,S2_일반균형형,M,1693_베이직14GB,2025-06-02,True,41250,shortage
CUS000452,28,YOUTH,S6_업무헤비형,M,Z202205252_구글원,2024-03-23,True,78750,over
CUS000453,19,YOUTH,S2_일반균형형,M,36888,2025-03-10,True,44000,over
CUS000454,20,YOUTH,S3_데이터헤비형,M,1693_베이직50GB,2025-01-17,True,47250,shortage
CUS000455,30,YOUTH,S4_통화집중저데이터형,F,36893,2024-05-03,True,10,shortage
CUS000456,32,YOUTH,S4_통화집중저데이터형,M,NA00009781_만 34세 이하,2025-11-19,True,29250,good
CUS000457,32,YOUTH,S3_데이터헤비형,F,Z202605253,2025-07-14,True,52500,good
CUS000458,30,YOUTH,S2_일반균형형,M,NA00009805_만 34세 이하,2024-04-23,True,81750,over
CUS000459,22,YOUTH,S2_일반균형형,M,36328,2024-10-01,False,19800,shortage
CUS000460,23,YOUTH,S2_일반균형형,F,NA00009782_만 34세 이하,2026-05-20,True,33750,shortage
CUS000461,19,YOUTH,S3_데이터헤비형,M,13972,2025-02-24,True,8800,shortage
CUS000462,26,YOUTH,S2_일반균형형,M,1567_요고 38,2025-04-08,True,28500,good
CUS000463,28,YOUTH,S4_통화집중저데이터형,M,33515,2025-05-27,True,14080,good
CUS000464,21,YOUTH,S2_일반균형형,F,1693_베이직21GB,2024-04-23,True,43500,good
CUS000465,26,YOUTH,S5_통화집중균형형,F,1693_베이직30GB,2025-05-07,True,45750,good
CUS000466,20,YOUTH,S2_일반균형형,M,31029,2025-12-08,False,19900,good
CUS000467,28,YOUTH,S2_일반균형형,M,34304,2024-02-17,True,3900,good
CUS000468,21,YOUTH,S2_일반균형형,F,36827,2025-06-11,True,47700,over
CUS000469,28,YOUTH,S1_저사용절약형,F,NA00009781,2024-05-31,True,29250,good
CUS000470,23,YOUTH,S3_데이터헤비형,M,NA00009796,2024-02-08,True,74250,over
CUS000471,20,YOUTH,S1_저사용절약형,M,NA00009786_만 34세 이하,2025-10-31,True,46499,over
CUS000472,27,YOUTH,S2_일반균형형,F,37135,2025-01-25,False,14400,good
CUS000473,34,YOUTH,S2_일반균형형,M,29081,2025-02-18,True,18800,good
CUS000474,33,YOUTH,S3_데이터헤비형,M,13524,2025-04-21,True,43100,good
CUS000475,24,YOUTH,S3_데이터헤비형,F,LPZ1007701,2025-08-18,True,51000,good
CUS000476,23,YOUTH,S2_일반균형형,F,1681_초이스110_디바이스,2024-10-10,True,82500,over
CUS000477,21,YOUTH,S3_데이터헤비형,F,33533,2026-01-27,True,28050,good
CUS000478,19,YOUTH,S1_저사용절약형,M,34878,2026-05-18,True,21550,over
CUS000479,30,YOUTH,S1_저사용절약형,F,24242,2025-06-22,True,7600,shortage
CUS000480,19,YOUTH,S3_데이터헤비형,F,30866,2025-12-18,True,19500,good
CUS000481,20,YOUTH,S3_데이터헤비형,M,36841,2024-05-05,True,4400,shortage
CUS000482,33,YOUTH,S3_데이터헤비형,F,LPZ1007702,2025-08-26,True,49500,good
CUS000483,24,YOUTH,S5_통화집중균형형,M,26286,2025-04-23,False,40900,over
CUS000484,27,YOUTH,S2_일반균형형,M,Z202605258,2024-12-27,True,44250,good
CUS000485,20,YOUTH,S5_통화집중균형형,F,LPZ1007704,2024-04-22,True,45750,good
CUS000486,20,YOUTH,S5_통화집중균형형,F,37136,2024-07-08,False,16400,good
CUS000487,29,YOUTH,S3_데이터헤비형,M,34256,2024-10-27,True,9900,shortage
CUS000488,24,YOUTH,S3_데이터헤비형,M,36253,2024-08-06,True,23500,good
CUS000489,25,YOUTH,S3_데이터헤비형,F,26613,2025-12-04,True,12400,good
CUS000490,27,YOUTH,S2_일반균형형,F,35418,2025-05-06,True,2900,good
CUS000491,28,YOUTH,S3_데이터헤비형,M,37128,2024-08-30,True,10,shortage
CUS000492,31,YOUTH,S3_데이터헤비형,M,LPZ1007663,2026-03-20,True,24750,shortage
CUS000493,23,YOUTH,S3_데이터헤비형,M,35857,2026-04-01,True,11900,shortage
CUS000494,28,YOUTH,S2_일반균형형,F,30882,2024-10-19,True,20500,over
CUS000495,28,YOUTH,S2_일반균형형,M,1692_초이스 더블 디바이스_지니스마트음악감상,2024-06-05,True,90000,over
CUS000496,27,YOUTH,S2_일반균형형,M,1694_베이직 14GB(이월)_만 34세 이하,2025-12-14,True,41250,good
CUS000497,24,YOUTH,S5_통화집중균형형,M,Z202605257,2026-03-15,True,45750,good
CUS000498,24,YOUTH,S3_데이터헤비형,F,LPZ1007704,2024-03-14,True,45750,shortage
CUS000499,20,YOUTH,S3_데이터헤비형,F,35508,2026-05-12,True,30900,good
CUS000500,33,YOUTH,S4_통화집중저데이터형,F,NA00009781,2025-11-24,True,29250,good
CUS000501,32,YOUTH,S2_일반균형형,M,LPZ1007663,2023-10-10,True,24750,shortage
CUS000502,32,YOUTH,S2_일반균형형,M,NA00009806_만 34세 이하,2023-10-25,True,89250,over
CUS000503,27,YOUTH,S3_데이터헤비형,M,Z202605253,2026-03-01,True,52500,good
CUS000504,20,YOUTH,S2_일반균형형,F,37144,2025-11-08,False,14400,good
CUS000505,27,YOUTH,S2_일반균형형,F,LPZ1007706,2025-06-13,True,41250,good
CUS000506,29,YOUTH,S5_통화집중균형형,F,1692_초이스 더블 디바이스_쇼핑라운지할인쿠폰(5천원권),2023-11-30,True,90000,over
CUS000507,32,YOUTH,S3_데이터헤비형,F,23359,2024-07-09,True,16000,shortage
CUS000508,19,YOUTH,S6_업무헤비형,M,28167,2025-06-03,False,29900,shortage
CUS000509,19,YOUTH,S3_데이터헤비형,F,NA00009789_만 34세 이하,2025-07-13,True,51000,good
CUS000510,22,YOUTH,S3_데이터헤비형,F,1693_베이직80,2026-01-04,True,60000,over
CUS000511,24,YOUTH,S2_일반균형형,F,1693_베이직21GB,2024-08-28,True,43500,good
