customer_id,preferred_network_gen,data_unlimited_required,voice_unlimited_required,sms_unlimited_required,ott_preference,preferred_carrier_type,contract_discount_ok,current_plan_satisfaction,min_throttle_speed_mbps
CUS000445,LTE,False,False,False,디즈니플러스,MNO,True,4,2
CUS000446,무관,False,True,True,넷플릭스,MVNO,True,3,5
CUS000447,5G,False,False,False,넷플릭스,MVNO,True,2,1
CUS000448,무관,True,False,False,넷플릭스,MNO,True,5,1
CUS000449,5G,False,False,False,디즈니플러스,MVNO,False,4,2
CUS000450,5G,False,False,False,없음,MVNO,False,4,10
CUS000451,5G,False,False,False,넷플릭스,MNO,False,2,2
CUS000452,무관,True,True,False,없음,MVNO,False,4,10
CUS000453,LTE,False,False,True,디즈니플러스,MNO,True,3,2
CUS000454,5G,True,False,True,없음,MNO,False,3,5
CUS000455,LTE,False,True,False,디즈니플러스,MVNO,True,2,5
CUS000456,5G,True,True,True,넷플릭스,MNO,True,3,1
CUS000457,LTE,True,False,False,디즈니플러스,MNO,False,3,1
CUS000458,LTE,False,False,False,없음,MNO,True,3,1
CUS000459,5G,False,False,False,넷플릭스,MNO,True,4,1
CUS000460,LTE,False,True,False,없음,MNO,False,2,10
CUS000461,5G,True,False,False,디즈니플러스,MNO,True,2,2
CUS000462,5G,False,False,True,없음,MVNO,False,4,1
CUS000463,무관,False,False,False,없음,MNO,True,4,2
CUS000464,LTE,False,False,True,넷플릭스,MVNO,True,4,10
CUS000465,LTE,False,False,False,넷플릭스,MVNO,True,4,10
CUS000466,LTE,False,False,False,넷플릭스,MVNO,True,4,10
CUS000467,무관,False,True,False,디즈니플러스,MNO,True,4,5
CUS000468,5G,False,False,False,없음,MNO,False,3,10
CUS000469,5G,False,False,False,없음,MVNO,True,3,10
CUS000470,무관,True,False,True,없음,MVNO,True,2,5
CUS000471,LTE,False,False,False,넷플릭스,MVNO,True,4,2
CUS000472,5G,False,False,False,없음,MNO,False,4,10
CUS000473,LTE,True,False,False,넷플릭스,MVNO,True,5,10
CUS000474,무관,False,False,False,넷플릭스,MNO,True,3,5
CUS000475,LTE,True,True,False,넷플릭스,MNO,False,2,2
CUS000476,LTE,False,True,False,디즈니플러스,MVNO,False,3,10
CUS000477,5G,False,True,False,없음,MVNO,False,3,1
CUS000478,무관,True,False,False,디즈니플러스,MVNO,True,3,1
CUS000479,무관,False,True,False,디즈니플러스,MVNO,True,2,2
CUS000480,무관,True,True,False,넷플릭스,MNO,True,3,5
CUS000481,LTE,True,False,False,디즈니플러스,MNO,False,2,1
CUS000482,5G,True,False,False,없음,MVNO,False,3,10
CUS000483,LTE,False,True,False,넷플릭스,MVNO,True,2,10
CUS000484,5G,True,False,False,없음,MVNO,True,5,10
CUS000485,5G,False,True,False,없음,MVNO,True,5,5
CUS000486,5G,False,True,False,넷플릭스,MNO,False,4,5
CUS000487,5G,False,False,False,없음,MNO,True,2,1
CUS000488,5G,False,False,False,디즈니플러스,MNO,True,4,10
CUS000489,5G,True,False,False,넷플릭스,MNO,True,4,2
CUS000490,무관,False,False,False,없음,MNO,True,4,5
CUS000491,무관,True,True,False,넷플릭스,MVNO,True,3,5
CUS000492,5G,True,True,False,없음,MVNO,False,2,10
CUS000493,5G,True,False,True,없음,MNO,False,3,5
CUS000494,LTE,False,False,False,넷플릭스,MVNO,False,4,1
CUS000495,5G,False,True,False,없음,MNO,True,3,5
CUS000496,무관,False,False,False,없음,MNO,True,3,5
CUS000497,LTE,False,True,True,넷플릭스,MVNO,False,4,2
CUS000498,무관,True,False,False,없음,MNO,False,1,5
CUS000499,5G,True,True,False,없음,MVNO,True,4,10
CUS000500,5G,False,True,True,디즈니플러스,MNO,True,4,10
CUS000501,무관,False,False,True,넷플릭스,MNO,True,3,1
CUS000502,LTE,False,False,False,넷플릭스,MVNO,True,3,5
CUS000503,LTE,True,False,False,없음,MNO,False,5,10
CUS000504,무관,False,False,False,넷플릭스,MNO,True,4,10
CUS000505,5G,False,False,True,넷플릭스,MVNO,True,5,1
CUS000506,무관,False,True,False,없음,MNO,True,4,1
CUS000507,LTE,True,True,False,없음,MVNO,True,2,1
CUS000508,5G,True,True,False,없음,MNO,True,2,5
CUS000509,LTE,True,False,False,없음,MNO,False,4,2
CUS000510,무관,True,False,False,넷플릭스,MVNO,True,3,1
CUS000511,무관,False,False,True,넷플릭스,MVNO,True,5,5
CUS000512,LTE,False,False,False,넷플릭스,MNO,True,2,10
CUS000513,5G,False,False,False,없음,MVNO,True,2,5
CUS000514,5G,True,False,False,디즈니플러스,MNO,True,4,10
CUS000515,무관,True,True,False,넷플릭스,MNO,True,4,2
CUS000516,5G,False,False,False,디즈니플러스,MVNO,False,4,5
CUS000517,LTE,True,True,True,디즈니플러스,MNO,False,4,1
CUS000518,무관,False,False,False,디즈니플러스,MNO,True,3,2
CUS000519,LTE,False,False,True,넷플릭스,MNO,True,3,10
CUS000520,LTE,False,False,True,넷플릭스,MNO,True,5,5
CUS000521,5G,True,True,False,넷플릭스,MNO,True,3,1
CUS000522,LTE,False,False,True,디즈니플러스,MNO,True,2,1
CUS000523,5G,True,False,False,없음,MNO,True,3,5
CUS000524,무관,False,False,False,넷플릭스,MVNO,True,5,1
CUS000525,LTE,False,False,False,디즈니플러스,MVNO,True,4,10
CUS000526,LTE,True,False,False,없음,MVNO,True,5,5
CUS000527,무관,False,False,True,넷플릭스,MNO,False,4,2
CUS000528,5G,True,False,False,없음,MVNO,True,4,1
CUS000529,5G,False,False,False,없음,MVNO,True,3,2
CUS000530,LTE,False,False,False,넷플릭스,MNO,True,2,5
CUS000531,무관,True,False,False,넷플릭스,MVNO,True,4,10
CUS000532,5G,False,False,False,없음,MVNO,True,5,1
CUS000533,5G,False,True,False,넷플릭스,MNO,True,4,5
CUS000534,무관,False,False,False,넷플릭스,MNO,True,3,1
CUS000535,5G,True,False,False,넷플릭스,MNO,True,4,1
CUS000536,5G,True,False,True,넷플릭스,MNO,False,4,1
CUS000537,무관,False,True,False,디즈니플러스,MNO,False,3,2
CUS000538,5G,False,False,False,없음,MVNO,True,4,2
CUS000539,무관,False,True,False,디즈니플러스,MVNO,True,3,1
CUS000540,5G,False,True,False,넷플릭스,MNO,True,4,10
CUS000541,무관,False,True,False,넷플릭스,MNO,True,5,2
CUS000542,무관,True,False,False,넷플릭스,MNO,True,3,10
CUS000543,무관,False,False,False,없음,MNO,True,5,5
CUS000544,무관,False,True,True,넷플릭스,MVNO,False,4,5
CUS000545,무관,True,False,False,넷플릭스,MVNO,False,5,5
CUS000546,LTE,False,False,False,넷플릭스,MVNO,True,2,2
CUS000547,5G,False,True,True,없음,MNO,True,4,5
CUS000548,LTE,False,False,True,넷플릭스,MNO,False,4,1
CUS000549,LTE,True,False,True,넷플릭스,MNO,True,3,1
CUS000550,무관,False,False,True,넷플릭스,MVNO,True,2,2
CUS000551,5G,False,False,False,넷플릭스,MVNO,True,2,5
CUS000552,LTE,False,True,True,넷플릭스,MVNO,True,4,5
CUS000553,무관,True,False,False,디즈니플러스,MNO,False,4,1
CUS000554,LTE,False,False,False,없음,MVNO,True,4,10
CUS000555,5G,True,True,True,넷플릭스,MVNO,False,1,10
CUS000556,LTE,True,True,False,넷플릭스,MVNO,True,2,2
CUS000557,LTE,False,False,False,넷플릭스,MVNO,True,5,1
CUS000558,무관,False,False,False,없음,MVNO,True,3,2
CUS000559,5G,False,False,False,넷플릭스,MVNO,True,5,5
CUS000560,5G,True,False,False,넷플릭스,MNO,False,2,5
CUS000561,LTE,True,False,False,없음,MNO,True,4,1
CUS000562,LTE,False,False,False,넷플릭스,MVNO,True,3,5
CUS000563,5G,False,False,True,없음,MVNO,False,3,2
CUS000564,무관,False,False,True,없음,MVNO,True,4,2
CUS000565,LTE,False,True,False,없음,MVNO,True,1,5
CUS000566,LTE,True,True,False,넷플릭스,MNO,True,4,2
CUS000567,5G,True,False,False,넷플릭스,MVNO,True,3,10
CUS000568,무관,False,False,False,없음,MNO,True,2,2
CUS000569,LTE,False,False,False,없음,MNO,False,4,2
CUS000570,LTE,False,False,False,디즈니플러스,MVNO,True,4,1
CUS000571,LTE,True,False,True,없음,MNO,False,5,5
CUS000572,5G,False,False,True,없음,MVNO,False,2,10
CUS000573,5G,True,False,False,없음,MVNO,True,5,1
CUS000574,LTE,False,False,False,넷플릭스,MVNO,True,3,2
CUS000575,5G,False,False,True,넷플릭스,MVNO,True,4,10
CUS000576,무관,False,False,False,디즈니플러스,MNO,True,5,1
CUS000577,LTE,False,False,True,없음,MNO,True,4,1
CUS000578,LTE,True,False,False,넷플릭스,MVNO,True,4,5
CUS000579,무관,False,False,True,넷플릭스,MNO,True,2,2
CUS000580,무관,True,True,False,넷플릭스,MVNO,True,3,2
CUS000581,5G,False,True,True,없음,MNO,True,4,1
CUS000582,LTE,False,False,False,없음,MNO,True,3,2
CUS000583,5G,True,False,True,넷플릭스,MVNO,True,3,10
CUS000584,5G,False,False,True,없음,MNO,True,4,1
CUS000585,5G,False,False,True,넷플릭스,MNO,True,3,5
CUS000586,5G,False,False,True,넷플릭스,MNO,True,1,5
CUS000587,무관,True,False,False,넷플릭스,MVNO,True,4,5
CUS000588,무관,True,False,False,넷플릭스,MVNO,True,4,1
CUS000589,무관,False,False,True,없음,MNO,False,3,2
CUS000590,무관,True,False,False,넷플릭스,MNO,False,3,1
CUS000591,LTE,False,True,True,넷플릭스,MVNO,True,1,5
CUS000592,5G,True,False,False,디즈니플러스,MVNO,False,5,5
CUS000593,LTE,False,True,False,넷플릭스,MNO,True,3,5
CUS000594,5G,False,False,False,넷플릭스,MVNO,True,4,1
CUS000595,무관,False,False,False,넷플릭스,MVNO,True,2,5
CUS000596,5G,False,False,True,없음,MNO,True,2,10
CUS000597,LTE,False,True,True,없음,MVNO,True,3,2
CUS000598,5G,False,False,False,없음,MVNO,False,4,5
CUS000599,5G,True,False,False,넷플릭스,MVNO,True,2,5
CUS000600,무관,True,False,False,없음,MVNO,True,4,5
CUS000601,LTE,False,True,False,넷플릭스,MVNO,True,1,1
CUS000602,5G,False,False,False,없음,MVNO,True,2,2
CUS000603,무관,False,False,True,넷플릭스,MNO,True,4,5
CUS000604,무관,True,False,False,넷플릭스,MVNO,False,3,5
CUS000605,LTE,False,False,False,없음,MVNO,True,5,2
CUS000606,5G,True,False,False,넷플릭스,MVNO,False,3,2
CUS000607,LTE,True,False,True,없음,MVNO,True,2,5
CUS000608,5G,True,False,False,넷플릭스,MNO,True,1,2
CUS000609,LTE,False,False,True,넷플릭스,MNO,False,3,10
CUS000610,무관,False,True,False,없음,MVNO,False,3,5
CUS000611,LTE,False,True,True,넷플릭스,MVNO,True,4,1
CUS000612,LTE,True,True,False,넷플릭스,MNO,True,4,1
CUS000613,5G,False,False,False,넷플릭스,MNO,True,4,5
CUS000614,LTE,False,True,True,디즈니플러스,MNO,False,3,10
CUS000615,LTE,True,False,False,없음,MNO,True,3,5
CUS000616,무관,True,False,False,없음,MVNO,False,2,2
CUS000617,5G,True,False,True,디즈니플러스,MVNO,False,4,10
CUS000618,무관,True,False,False,없음,MVNO,True,4,5
CUS000619,LTE,True,False,False,넷플릭스,MVNO,True,4,1
CUS000620,LTE,False,True,False,넷플릭스,MNO,True,3,5
CUS000621,5G,False,True,False,없음,MVNO,True,5,1
CUS000622,무관,False,True,False,디즈니플러스,MVNO,True,3,2
CUS000623,5G,True,False,True,넷플릭스,MVNO,True,3,10
CUS000624,LTE,False,False,False,디즈니플러스,MVNO,True,3,1
CUS000625,LTE,True,False,True,디즈니플러스,MVNO,True,4,10
CUS000626,무관,False,True,True,없음,MNO,True,4,1
CUS000627,5G,False,False,False,넷플릭스,MVNO,False,3,1
CUS000628,무관,False,False,True,넷플릭스,MNO,False,2,1
CUS000629,5G,False,False,False,디즈니플러스,MVNO,False,4,1
CUS000630,5G,True,True,False,넷플릭스,MVNO,True,5,1
CUS000631,5G,False,False,False,넷플릭스,MNO,False,4,5
CUS000632,LTE,False,False,True,넷플릭스,MNO,True,4,5
CUS000633,5G,False,False,False,넷플릭스,MVNO,True,4,1
CUS000634,5G,True,False,False,넷플릭스,MNO,True,1,10
CUS000635,LTE,False,False,True,없음,MNO,False,3,2
CUS000636,5G,True,False,False,없음,MVNO,True,2,1
CUS000637,LTE,False,False,False,없음,MVNO,False,4,10
CUS000638,LTE,False,False,False,넷플릭스,MNO,True,3,5
CUS000639,5G,False,True,True,없음,MVNO,True,5,5
CUS000640,무관,True,True,False,없음,MNO,False,2,2
CUS000641,5G,False,False,False,없음,MNO,True,3,2
CUS000642,LTE,True,True,False,디즈니플러스,MVNO,False,3,1
CUS000643,5G,False,False,False,없음,MNO,True,4,10
CUS000644,5G,True,False,False,넷플릭스,MNO,True,4,2
CUS000645,5G,False,False,False,없음,MNO,True,4,2
CUS000646,무관,False,False,False,넷플릭스,MVNO,True,4,2
CUS000647,LTE,False,False,False,디즈니플러스,MNO,True,5,10
CUS000648,5G,True,False,False,넷플릭스,MNO,False,4,10
CUS000649,LTE,False,False,True,넷플릭스,MVNO,True,3,2
CUS000650,무관,False,True,False,없음,MVNO,False,4,2
CUS000651,LTE,False,False,False,없음,MNO,True,3,5
CUS000652,무관,False,True,False,디즈니플러스,MNO,False,4,1
CUS000653,무관,False,False,False,없음,MVNO,True,4,10
CUS000654,5G,False,False,False,없음,MNO,True,4,1
CUS000655,5G,True,False,False,넷플릭스,MVNO,True,4,1
CUS000656,무관,True,False,False,디즈니플러스,MNO,True,2,1
CUS000657,무관,True,False,False,디즈니플러스,MNO,True,4,1
CUS000658,5G,False,False,False,넷플릭스,MNO,False,2,1
CUS000659,LTE,False,False,True,없음,MVNO,True,4,5
CUS000660,LTE,True,False,True,없음,MVNO,False,4,10
CUS000661,5G,False,False,False,없음,MNO,False,5,2
CUS000662,LTE,False,False,True,넷플릭스,MVNO,False,2,10
CUS000663,LTE,False,False,False,없음,MNO,True,4,1
CUS000664,LTE,False,False,False,없음,MVNO,True,4,5
CUS000665,무관,False,False,True,넷플릭스,MNO,True,3,5
CUS000666,5G,True,False,False,없음,MNO,True,2,5
CUS000667,5G,False,False,False,넷플릭스,MNO,True,3,5
CUS000668,5G,False,False,False,넷플릭스,MVNO,True,3,1
CUS000669,LTE,False,False,False,없음,MVNO,True,3,2
CUS000670,5G,False,False,False,디즈니플러스,MVNO,True,4,5
CUS000671,5G,True,True,False,넷플릭스,MNO,False,5,10
CUS000672,5G,False,False,True,없음,MVNO,True,4,1
CUS000673,무관,False,True,False,없음,MNO,False,2,10
CUS000674,5G,True,False,False,없음,MNO,True,4,5
CUS000675,5G,True,False,True,없음,MNO,True,4,5
CUS000676,LTE,False,True,True,넷플릭스,MNO,True,4,2
CUS000677,LTE,False,True,True,없음,MVNO,True,2,2
CUS000678,무관,False,True,True,디즈니플러스,MVNO,True,4,2
CUS000679,무관,False,True,False,넷플릭스,MNO,True,4,10
CUS000680,5G,True,True,True,없음,MNO,True,1,10
CUS000681,무관,False,False,False,넷플릭스,MVNO,True,3,1
CUS000682,무관,True,True,False,없음,MVNO,True,1,2
CUS000683,LTE,False,False,False,넷플릭스,MNO,True,2,5
CUS000684,5G,True,True,False,넷플릭스,MVNO,False,3,10
CUS000685,무관,True,False,True,없음,MVNO,False,3,2
CUS000686,LTE,True,False,False,없음,MNO,True,4,2
CUS000687,5G,False,True,False,넷플릭스,MNO,True,3,1
CUS000688,LTE,True,True,False,넷플릭스,MNO,True,3,1
CUS000689,무관,False,True,False,없음,MNO,True,5,10
CUS000690,무관,False,False,False,없음,MNO,False,3,1
CUS000691,무관,True,False,False,없음,MNO,True,3,1
CUS000692,LTE,False,True,False,없음,MVNO,True,3,5
CUS000693,무관,False,True,False,넷플릭스,MNO,True,2,1
CUS000694,5G,False,False,False,없음,MNO,True,3,1
CUS000695,5G,True,False,False,없음,MNO,True,4,2
CUS000696,5G,True,False,False,넷플릭스,MNO,True,5,10
CUS000697,LTE,False,True,False,넷플릭스,MVNO,False,4,2
CUS000698,5G,True,False,False,넷플릭스,MNO,True,1,1
CUS000699,5G,True,False,True,디즈니플러스,MVNO,True,3,10
CUS000700,5G,False,True,False,넷플릭스,MVNO,True,5,1
CUS000701,LTE,True,False,False,넷플릭스,MVNO,True,4,1
CUS000702,5G,False,False,False,없음,MNO,False,2,5
CUS000703,LTE,True,False,True,없음,MNO,True,4,1
CUS000704,5G,True,True,False,디즈니플러스,MVNO,True,3,1
CUS000705,무관,True,False,False,없음,MNO,False,4,2
CUS000706,LTE,False,True,False,넷플릭스,MNO,True,3,1
CUS000707,LTE,False,False,False,없음,MVNO,True,1,1
CUS000708,LTE,False,False,True,디즈니플러스,MVNO,False,3,2
CUS000709,5G,False,True,False,없음,MVNO,True,4,10
CUS000710,LTE,False,True,False,없음,MVNO,True,5,10
CUS000711,5G,False,False,False,없음,MVNO,True,3,1
CUS000712,LTE,False,False,False,넷플릭스,MVNO,True,4,5
CUS000713,5G,False,False,False,없음,MNO,True,1,2
CUS000714,5G,True,True,True,넷플릭스,MNO,False,5,2
CUS000715,5G,False,True,True,없음,MNO,False,2,10
CUS000716,5G,False,False,False,넷플릭스,MNO,True,3,2
CUS000717,LTE,True,False,True,없음,MNO,False,2,10
CUS000718,LTE,True,False,False,넷플릭스,MNO,True,1,10
CUS000719,5G,False,False,True,넷플릭스,MVNO,True,2,10
CUS000720,5G,False,False,True,넷플릭스,MVNO,True,4,10
CUS000721,무관,False,True,False,넷플릭스,MNO,False,3,10
CUS000722,5G,False,False,False,넷플릭스,MVNO,True,5,10
CUS000723,LTE,False,False,False,없음,MNO,False,4,10
CUS000724,LTE,False,False,False,없음,MVNO,True,3,2
CUS000725,5G,False,False,False,없음,MVNO,True,4,10
CUS000726,무관,False,False,True,없음,MVNO,False,3,5
CUS000727,무관,False,False,False,없음,MNO,True,4,2
CUS000728,5G,True,True,False,넷플릭스,MVNO,True,5,1
CUS000729,LTE,False,False,False,없음,MNO,True,3,5
CUS000730,5G,False,False,False,없음,MVNO,True,4,2
CUS000731,5G,False,False,False,넷플릭스,MVNO,True,3,10
CUS000732,무관,False,False,True,넷플릭스,MVNO,True,4,1
CUS000733,LTE,False,False,False,디즈니플러스,MVNO,True,3,5
CUS000734,5G,False,True,False,디즈니플러스,MVNO,True,1,5
CUS000735,5G,False,True,False,넷플릭스,MVNO,True,4,2
CUS000736,5G,True,False,True,디즈니플러스,MNO,True,4,10
CUS000737,5G,False,False,False,디즈니플러스,MVNO,True,4,10
CUS000738,무관,False,False,False,없음,MVNO,False,4,2
CUS000739,무관,False,False,False,넷플릭스,MVNO,False,2,5
CUS000740,무관,False,False,False,넷플릭스,MVNO,False,4,10
CUS000741,무관,False,False,False,넷플릭스,MVNO,False,5,2
CUS000742,무관,True,True,True,없음,MVNO,True,2,1
CUS000743,LTE,False,False,True,넷플릭스,MVNO,True,4,10
CUS000744,LTE,True,False,False,디즈니플러스,MNO,True,2,2
CUS000745,LTE,True,False,False,없음,MNO,True,4,1
CUS000746,LTE,True,False,False,없음,MNO,False,4,10
CUS000747,LTE,True,True,False,디즈니플러스,MNO,True,2,1
CUS000748,5G,False,True,False,넷플릭스,MVNO,True,4,10
CUS000749,LTE,False,False,True,넷플릭스,MNO,False,2,10
CUS000750,무관,False,False,False,없음,MNO,True,4,10
CUS000751,LTE,False,False,False,없음,MVNO,True,4,1
CUS000752,LTE,False,False,True,디즈니플러스,MVNO,True,1,5
CUS000753,무관,False,False,True,넷플릭스,MNO,True,3,1
CUS000754,5G,False,False,False,넷플릭스,MNO,True,5,5
CUS000755,무관,True,False,False,디즈니플러스,MNO,False,2,10
CUS000756,5G,True,True,False,없음,MNO,True,2,10
CUS000757,5G,False,False,False,없음,MNO,False,4,5
CUS000758,무관,False,False,False,디즈니플러스,MVNO,True,3,5
CUS000759,5G,False,True,True,넷플릭스,MNO,False,4,1
CUS000760,무관,False,False,False,없음,MVNO,False,4,10
CUS000761,무관,True,False,False,없음,MNO,True,2,5
CUS000762,무관,False,False,True,넷플릭스,MVNO,True,3,5
CUS000763,5G,False,False,False,넷플릭스,MNO,True,1,1
CUS000764,5G,False,False,False,넷플릭스,MVNO,True,4,1
CUS000765,LTE,True,True,True,디즈니플러스,MVNO,True,4,5
CUS000766,무관,True,False,False,없음,MVNO,False,5,1
CUS000767,LTE,True,False,False,없음,MNO,False,5,1
CUS000768,LTE,False,False,False,디즈니플러스,MVNO,True,4,5
CUS000769,5G,True,True,False,없음,MVNO,True,4,1
CUS000770,5G,True,True,False,넷플릭스,MVNO,False,2,2
CUS000771,5G,True,False,False,넷플릭스,MNO,False,2,2
CUS000772,LTE,False,False,False,넷플릭스,MNO,False,3,5
CUS000773,무관,False,False,False,넷플릭스,MVNO,True,5,10
CUS000774,5G,False,False,False,넷플릭스,MNO,True,3,5
CUS000775,무관,False,True,False,넷플릭스,MNO,True,4,2
CUS000776,5G,False,False,True,없음,MNO,False,5,10
CUS000777,LTE,False,False,False,디즈니플러스,MVNO,True,3,10
CUS000778,5G,False,False,False,디즈니플러스,MVNO,True,3,10
CUS000779,5G,False,False,False,없음,MNO,False,3,1
