customer_id,usage_month,data_usage_gb,voice_usage_min,sms_usage_count,tethering_usage_gb
CUS000202,2026-06,203.4,260,78,12.6
CUS000202,2026-07,134.6,309,93,8.3
CUS000203,2026-05,19.2,151,104,1.7
CUS000203,2026-06,21.8,172,118,1.9
CUS000203,2026-07,21.3,167,115,1.9
CUS000204,2026-05,16.1,256,142,4.9
CUS000204,2026-06,22.0,195,108,6.6
CUS000204,2026-07,14.4,230,128,4.4
CUS000205,2026-05,35.0,261,15,4.2
CUS000205,2026-06,19.7,265,15,2.3
CUS000205,2026-07,14.3,192,11,1.7
CUS000206,2026-05,43.0,201,45,20.9
CUS000206,2026-06,49.4,231,52,24.1
CUS000206,2026-07,56.7,265,59,27.6
CUS000207,2026-05,20.3,141,22,5.9
CUS000207,2026-06,16.8,116,18,4.9
CUS000207,2026-07,17.0,118,18,4.9
CUS000208,2026-05,1.7,162,5,0.2
CUS000208,2026-06,1.8,176,6,0.2
CUS000208,2026-07,1.8,174,5,0.2
CUS000209,2026-05,20.4,195,112,5.2
CUS000209,2026-06,26.7,256,146,6.9
CUS000209,2026-07,27.6,264,151,7.1
CUS000210,2026-05,6.0,34,51,1.2
CUS000210,2026-06,7.7,44,66,1.6
CUS000210,2026-07,7.4,42,63,1.5
CUS000211,2026-05,6.6,138,64,0.7
CUS000211,2026-06,8.2,171,80,0.8
CUS000211,2026-07,5.8,121,56,0.6
CUS000212,2026-05,89.0,280,73,17.6
CUS000212,2026-06,110.1,346,90,21.8
CUS000212,2026-07,111.9,352,91,22.1
CUS000213,2026-05,29.5,216,29,6.5
CUS000213,2026-06,25.0,183,25,5.5
CUS000213,2026-07,29.6,217,29,6.6
CUS000214,2026-05,5.2,196,71,0.6
CUS000214,2026-06,3.7,141,51,0.5
CUS000214,2026-07,4.7,179,65,0.6
CUS000215,2026-05,9.5,278,35,4.0
CUS000215,2026-06,11.1,325,41,4.7
CUS000215,2026-07,13.3,388,49,5.7
CUS000216,2026-05,28.0,485,146,6.3
CUS000216,2026-06,23.3,403,121,5.2
CUS000216,2026-07,21.9,378,114,4.9
CUS000217,2026-05,147.7,372,57,9.4
CUS000217,2026-06,123.5,311,47,7.9
CUS000217,2026-07,148.1,373,57,9.5
CUS000218,2026-05,14.8,143,74,2.3
CUS000218,2026-06,22.8,221,114,3.6
CUS000218,2026-07,17.8,172,89,2.8
CUS000219,2026-05,7.8,161,23,2.0
CUS000219,2026-06,9.3,192,28,2.4
CUS000219,2026-07,9.3,192,28,2.4
CUS000220,2026-05,21.5,363,52,1.7
CUS000220,2026-06,44.2,414,59,3.5
CUS000220,2026-07,21.1,355,51,1.7
CUS000221,2026-05,5.4,42,35,1.7
CUS000221,2026-06,5.5,43,36,1.7
CUS000221,2026-07,5.0,40,33,1.5
CUS000222,2026-05,26.2,369,14,5.2
CUS000222,2026-06,29.2,410,16,5.8
CUS000222,2026-07,30.4,427,16,6.0
CUS000223,2026-05,5.2,114,48,0.9
CUS000223,2026-06,6.9,152,64,1.2
CUS000223,2026-07,7.5,166,70,1.3
CUS000224,2026-05,1.1,88,21,1.0
CUS000224,2026-06,1.0,77,18,0.9
CUS000224,2026-07,1.2,94,22,1.0
CUS000225,2026-05,20.8,407,45,4.4
CUS000225,2026-06,17.7,346,38,3.7
CUS000225,2026-07,15.5,303,33,3.3
CUS000226,2026-05,22.3,304,56,3.7
CUS000226,2026-06,57.0,432,80,9.4
CUS000226,2026-07,24.4,333,62,4.0
CUS000227,2026-05,62.7,55,7,15.7
CUS000227,2026-06,59.0,51,7,14.8
CUS000227,2026-07,59.1,51,7,14.8
CUS000228,2026-05,6.1,78,23,1.7
CUS000228,2026-06,5.5,70,20,1.5
CUS000228,2026-07,5.0,65,19,1.4
CUS000229,2026-05,0.7,156,44,0.1
CUS000229,2026-06,0.7,154,44,0.1
CUS000229,2026-07,0.8,179,51,0.1
CUS000230,2026-05,4.2,218,71,2.2
CUS000230,2026-06,4.3,223,73,2.3
CUS000230,2026-07,3.2,163,53,1.6
CUS000231,2026-05,4.3,67,60,2.8
CUS000231,2026-06,2.4,66,59,1.6
CUS000231,2026-07,2.2,62,55,1.4
CUS000232,2026-05,3.4,51,39,0.3
CUS000232,2026-06,3.3,49,37,0.3
CUS000232,2026-07,3.7,54,42,0.3
CUS000233,2026-05,3.6,69,58,0.0
CUS000233,2026-06,4.2,79,66,0.0
CUS000233,2026-07,6.1,115,96,0.0
CUS000234,2026-05,19.9,243,92,2.7
CUS000234,2026-06,27.5,336,128,3.7
CUS000234,2026-07,29.3,358,136,4.0
CUS000235,2026-05,8.2,184,64,1.2
CUS000235,2026-06,7.4,167,58,1.1
CUS000235,2026-07,6.7,151,52,1.0
CUS000236,2026-05,19.4,89,95,5.0
CUS000236,2026-06,28.0,129,137,7.2
CUS000236,2026-07,21.5,99,105,5.5
CUS000237,2026-05,31.1,107,44,0.3
CUS000237,2026-06,35.1,121,50,0.4
CUS000237,2026-07,36.8,127,52,0.4
CUS000238,2026-05,25.6,203,27,8.3
CUS000238,2026-06,25.5,202,27,8.2
CUS000238,2026-07,22.8,180,24,7.4
CUS000239,2026-05,21.1,382,115,5.4
CUS000239,2026-06,20.1,364,109,5.2
CUS000239,2026-07,26.0,471,142,6.7
CUS000240,2026-05,5.9,182,9,1.9
CUS000240,2026-06,4.1,125,6,1.3
CUS000240,2026-07,6.3,195,9,2.0
CUS000241,2026-05,18.4,193,43,2.0
CUS000241,2026-06,22.1,233,52,2.4
CUS000241,2026-07,22.0,232,51,2.4
CUS000242,2026-05,3.5,144,35,0.2
CUS000242,2026-06,3.9,161,39,0.2
CUS000242,2026-07,4.4,182,44,0.2
CUS000243,2026-05,20.9,220,72,5.7
CUS000243,2026-06,26.5,278,92,7.2
CUS000243,2026-07,29.4,309,102,8.0
CUS000244,2026-05,28.0,150,77,4.5
CUS000244,2026-06,25.4,136,70,4.1
CUS000244,2026-07,23.1,124,64,3.7
CUS000245,2026-05,3.7,215,86,2.0
CUS000245,2026-06,3.0,175,70,1.6
CUS000245,2026-07,2.4,140,56,1.3
CUS000246,2026-05,30.8,349,76,9.4
CUS000246,2026-06,26.8,303,66,8.2
CUS000246,2026-07,19.7,223,49,6.0
CUS000247,2026-05,6.0,137,46,1.1
CUS000247,2026-06,5.3,122,41,0.9
CUS000247,2026-07,5.8,132,44,1.0
CUS000248,2026-05,2.7,107,13,1.0
CUS000248,2026-06,3.7,149,18,1.4
CUS000248,2026-07,3.8,152,18,1.4
CUS000249,2026-05,30.9,139,134,1.7
CUS000249,2026-06,24.3,109,105,1.3
CUS000249,2026-07,31.4,141,136,1.7
CUS000250,2026-05,4.6,64,10,1.3
CUS000250,2026-06,4.7,65,10,1.3
CUS000250,2026-07,7.2,100,15,2.0
CUS000251,2026-05,2.6,221,64,0.7
CUS000251,2026-06,2.2,188,54,0.6
CUS000251,2026-07,1.8,153,44,0.5
CUS000252,2026-05,12.9,354,106,4.0
CUS000252,2026-06,14.9,410,123,4.6
CUS000252,2026-07,10.3,283,85,3.2
CUS000253,2026-05,8.6,191,31,1.9
CUS000253,2026-06,6.5,144,24,1.4
CUS000253,2026-07,9.6,212,35,2.1
CUS000254,2026-05,17.9,340,52,2.5
CUS000254,2026-06,14.0,266,41,1.9
CUS000254,2026-07,20.9,398,61,2.9
CUS000255,2026-05,80.6,389,114,8.5
CUS000255,2026-06,79.0,381,112,8.3
CUS000255,2026-07,65.8,318,93,6.9
CUS000256,2026-05,5.1,122,19,1.2
CUS000256,2026-06,5.4,127,19,1.3
CUS000256,2026-07,6.6,156,24,1.5
CUS000257,2026-05,2.2,70,5,0.3
CUS000257,2026-06,1.9,62,5,0.3
CUS000257,2026-07,2.8,90,7,0.4
CUS000258,2026-05,47.4,216,90,26.8
CUS000258,2026-06,45.6,207,86,25.8
CUS000258,2026-07,46.7,212,89,26.5
CUS000259,2026-05,16.3,404,104,6.8
CUS000259,2026-06,15.8,392,101,6.6
CUS000259,2026-07,12.4,307,79,5.2
CUS000260,2026-05,0.9,132,8,1.5
CUS000260,2026-06,0.8,107,6,1.2
CUS000260,2026-07,1.1,152,9,1.7
CUS000261,2026-05,3.9,92,37,0.1
CUS000261,2026-06,5.2,122,49,0.2
CUS000261,2026-07,4.1,98,40,0.1
CUS000262,2026-05,48.1,92,5,20.9
CUS000262,2026-06,48.9,93,5,21.2
CUS000262,2026-07,71.7,137,7,31.2
CUS000263,2026-05,0.5,92,11,1.0
CUS000263,2026-06,0.7,135,16,1.5
CUS000263,2026-07,0.7,130,15,1.4
CUS000264,2026-05,23.9,266,105,3.8
CUS000264,2026-06,33.3,370,146,5.3
CUS000264,2026-07,31.6,351,138,5.1
CUS000265,2026-05,8.3,166,36,2.9
CUS000265,2026-06,8.4,168,36,2.9
CUS000265,2026-07,9.8,197,42,3.4
CUS000266,2026-05,9.9,155,49,3.2
CUS000266,2026-06,17.6,154,49,5.8
CUS000266,2026-07,11.3,177,56,3.7
CUS000267,2026-05,25.8,228,43,4.4
CUS000267,2026-06,33.3,294,56,5.6
CUS000267,2026-07,33.4,296,56,5.6
CUS000268,2026-05,17.5,103,77,6.5
CUS000268,2026-06,17.2,102,76,6.4
CUS000268,2026-07,16.8,99,74,6.3
CUS000269,2026-05,7.9,135,36,0.8
CUS000269,2026-06,6.3,108,29,0.6
CUS000269,2026-07,5.8,99,26,0.6
CUS000270,2026-05,17.7,218,83,4.9
CUS000270,2026-06,18.3,225,85,5.1
CUS000270,2026-07,26.1,321,122,7.3
CUS000271,2026-05,28.1,196,118,5.7
CUS000271,2026-06,23.8,166,99,4.9
CUS000271,2026-07,32.3,226,135,6.6
CUS000272,2026-05,5.9,133,62,0.7
CUS000272,2026-06,6.5,146,68,0.7
CUS000272,2026-07,5.8,131,61,0.6
CUS000273,2026-05,11.0,107,100,6.8
CUS000273,2026-06,8.6,83,78,5.3
CUS000273,2026-07,10.9,106,99,6.7
CUS000274,2026-05,15.6,300,151,4.5
CUS000274,2026-06,11.7,225,113,3.3
CUS000274,2026-07,13.1,251,127,3.7
CUS000275,2026-05,1.2,90,61,0.8
CUS000275,2026-06,1.2,95,65,0.9
CUS000275,2026-07,1.6,128,87,1.2
CUS000276,2026-05,3.3,185,10,0.3
CUS000276,2026-06,2.4,133,7,0.2
CUS000276,2026-07,3.1,172,9,0.3
CUS000277,2026-05,9.7,236,77,4.1
CUS000277,2026-06,13.9,339,110,5.9
CUS000277,2026-07,12.1,294,95,5.1
CUS000278,2026-05,1.7,82,8,0.8
CUS000278,2026-06,2.0,97,10,0.9
CUS000278,2026-07,2.2,107,11,1.0
CUS000279,2026-05,154.1,283,57,26.3
CUS000279,2026-06,107.0,196,40,18.2
CUS000279,2026-07,111.8,205,41,19.1
CUS000280,2026-05,4.9,59,54,1.2
CUS000280,2026-06,5.5,66,60,1.3
CUS000280,2026-07,10.3,69,63,2.5
CUS000281,2026-05,40.7,173,111,4.4
CUS000281,2026-06,21.1,162,103,2.3
CUS000281,2026-07,22.8,175,112,2.5
CUS000282,2026-05,7.7,213,89,0.7
CUS000282,2026-06,6.1,169,70,0.6
CUS000282,2026-07,6.3,175,73,0.6
CUS000283,2026-05,14.8,304,114,2.8
CUS000283,2026-06,25.2,288,108,4.9
CUS000283,2026-07,11.4,234,88,2.2
CUS000284,2026-05,18.3,475,121,5.8
CUS000284,2026-06,13.7,356,90,4.4
CUS000284,2026-07,13.3,345,87,4.2
CUS000285,2026-05,17.4,363,29,1.8
CUS000285,2026-06,17.4,364,29,1.8
CUS000285,2026-07,15.2,318,25,1.5
CUS000286,2026-05,3.1,190,9,1.8
CUS000286,2026-06,2.5,151,7,1.4
CUS000286,2026-07,2.8,170,8,1.6
CUS000287,2026-05,55.0,130,74,19.4
CUS000287,2026-06,55.2,131,74,19.4
CUS000287,2026-07,62.9,149,84,22.1
CUS000288,2026-05,65.5,241,31,10.0
CUS000288,2026-06,72.5,266,34,11.0
CUS000288,2026-07,68.1,250,32,10.4
CUS000289,2026-05,3.9,123,5,0.3
CUS000289,2026-06,3.5,109,5,0.3
CUS000289,2026-07,3.6,114,5,0.3
CUS000290,2026-05,25.3,294,49,2.0
CUS000290,2026-06,57.6,373,62,4.6
CUS000290,2026-07,29.9,348,58,2.4
CUS000291,2026-05,21.8,165,120,8.8
CUS000291,2026-06,28.0,118,86,11.3
CUS000291,2026-07,20.4,155,112,8.2
CUS000292,2026-05,2.0,140,24,1.1
CUS000292,2026-06,2.1,144,25,1.2
CUS000292,2026-07,1.5,104,18,0.8
CUS000293,2026-05,22.1,138,99,0.9
CUS000293,2026-06,29.0,181,129,1.2
CUS000293,2026-07,25.0,156,112,1.1
CUS000294,2026-05,11.3,353,42,2.6
CUS000294,2026-06,12.1,379,45,2.8
CUS000294,2026-07,12.0,376,45,2.8
CUS000295,2026-05,72.8,84,104,15.1
CUS000295,2026-06,49.6,57,71,10.3
CUS000295,2026-07,55.1,64,78,11.4
CUS000296,2026-05,31.2,340,163,5.8
CUS000296,2026-06,30.6,333,160,5.7
CUS000296,2026-07,33.0,359,172,6.1
CUS000297,2026-05,22.9,311,69,2.7
CUS000297,2026-06,18.7,255,56,2.2
CUS000297,2026-07,22.7,308,68,2.6
CUS000298,2026-05,3.4,186,56,1.5
CUS000298,2026-06,3.7,205,62,1.7
CUS000298,2026-07,3.0,165,50,1.4
CUS000299,2026-05,8.3,73,24,1.7
CUS000299,2026-06,6.1,54,18,1.3
CUS000299,2026-07,5.3,48,16,1.1
CUS000300,2026-05,22.6,428,173,8.1
CUS000300,2026-06,16.4,311,125,5.9
CUS000300,2026-07,23.2,439,177,8.3
CUS000301,2026-05,16.4,174,73,5.0
CUS000301,2026-06,22.9,242,102,7.0
CUS000301,2026-07,25.1,266,112,7.7
CUS000302,2026-05,16.9,109,77,0.7
CUS000302,2026-06,21.9,142,99,0.9
CUS000302,2026-07,20.0,130,91,0.8
CUS000303,2026-05,1.3,84,55,0.6
CUS000303,2026-06,1.4,93,60,0.7
CUS000303,2026-07,1.4,96,62,0.7
CUS000304,2026-05,3.2,118,53,1.0
CUS000304,2026-06,3.6,135,60,1.2
CUS000304,2026-07,3.7,137,61,1.2
CUS000305,2026-05,3.7,203,22,1.1
CUS000305,2026-06,3.0,164,18,0.9
CUS000305,2026-07,4.3,236,25,1.3
CUS000306,2026-05,2.6,33,32,0.4
CUS000306,2026-06,3.5,44,43,0.6
CUS000306,2026-07,2.3,29,29,0.4
CUS000307,2026-05,8.7,43,88,0.2
CUS000307,2026-06,7.8,39,79,0.2
CUS000307,2026-07,5.7,29,58,0.1
CUS000308,2026-05,27.0,356,110,6.3
CUS000308,2026-06,21.9,288,89,5.1
CUS000308,2026-07,17.2,227,70,4.0
CUS000309,2026-05,18.6,298,139,5.9
CUS000309,2026-06,13.7,395,184,4.4
CUS000309,2026-07,12.0,346,161,3.8
CUS000310,2026-05,1.1,68,7,1.0
CUS000310,2026-06,1.3,80,8,1.2
CUS000310,2026-07,1.7,105,10,1.6
CUS000311,2026-05,8.2,156,51,2.4
CUS000311,2026-06,5.3,100,32,1.6
CUS000311,2026-07,5.7,109,35,1.7
CUS000312,2026-05,10.7,443,132,1.7
CUS000312,2026-06,7.5,311,92,1.2
CUS000312,2026-07,9.3,387,115,1.5
CUS000313,2026-05,132.7,60,82,12.3
CUS000313,2026-06,136.5,62,85,12.7
CUS000313,2026-07,128.1,58,80,11.9
CUS000314,2026-05,10.7,191,100,2.4
CUS000314,2026-06,9.8,175,92,2.2
CUS000314,2026-07,11.7,210,110,2.6
CUS000315,2026-05,24.8,274,107,3.8
CUS000315,2026-06,24.0,265,104,3.6
CUS000315,2026-07,22.4,247,97,3.4
CUS000316,2026-05,5.2,45,64,0.5
CUS000316,2026-06,4.6,39,56,0.4
CUS000316,2026-07,5.3,45,65,0.5
CUS000317,2026-05,19.9,124,99,7.0
CUS000317,2026-06,43.0,149,119,15.0
CUS000317,2026-07,21.8,136,109,7.6
CUS000318,2026-05,130.0,267,94,8.0
CUS000318,2026-06,102.6,210,74,6.3
CUS000318,2026-07,110.3,226,80,6.8
CUS000319,2026-05,0.7,72,42,0.8
CUS000319,2026-06,0.8,81,47,0.9
CUS000319,2026-07,0.8,80,47,0.9
CUS000320,2026-05,11.0,87,107,2.2
CUS000320,2026-06,14.6,115,142,2.9
CUS000320,2026-07,11.8,94,115,2.3
CUS000321,2026-05,58.3,197,75,11.5
CUS000321,2026-06,56.6,191,73,11.2
CUS000321,2026-07,55.3,187,71,10.9
CUS000322,2026-05,1.3,70,57,0.2
CUS000322,2026-06,1.5,81,66,0.2
CUS000322,2026-07,1.7,91,75,0.2
CUS000323,2026-05,7.3,58,17,1.3
CUS000323,2026-06,7.9,63,18,1.5
CUS000323,2026-07,5.3,43,12,1.0
CUS000324,2026-05,8.5,45,90,2.4
CUS000324,2026-06,7.9,42,84,2.3
CUS000324,2026-07,5.3,28,56,1.5
CUS000325,2026-05,0.6,37,42,1.4
CUS000325,2026-06,0.5,33,38,1.2
CUS000325,2026-07,0.4,26,30,1.0
CUS000326,2026-05,16.1,495,73,3.2
CUS000326,2026-06,11.2,344,51,2.2
CUS000326,2026-07,13.9,427,63,2.8
CUS000327,2026-05,7.7,104,96,4.4
CUS000327,2026-06,11.1,149,137,6.3
CUS000327,2026-07,9.2,123,114,5.2
CUS000328,2026-05,33.0,168,75,3.0
CUS000328,2026-06,29.1,148,66,2.7
CUS000328,2026-07,22.2,113,51,2.0
CUS000329,2026-05,11.0,107,119,2.1
CUS000329,2026-06,9.3,91,101,1.8
CUS000329,2026-07,14.7,143,159,2.9
CUS000330,2026-05,16.3,416,115,5.0
CUS000330,2026-06,16.3,415,115,5.0
CUS000330,2026-07,11.3,287,80,3.4
CUS000331,2026-05,6.9,87,30,0.8
CUS000331,2026-06,6.8,87,30,0.8
CUS000331,2026-07,5.7,72,25,0.6
CUS000332,2026-05,18.7,158,142,2.9
CUS000332,2026-06,19.4,163,146,3.0
CUS000332,2026-07,21.0,177,159,3.3
CUS000333,2026-05,2.5,138,9,0.2
CUS000333,2026-06,2.7,147,9,0.2
CUS000333,2026-07,2.0,111,7,0.2
CUS000334,2026-05,24.4,167,11,0.4
CUS000334,2026-06,21.7,148,10,0.4
CUS000334,2026-07,18.4,126,8,0.3
CUS000335,2026-05,4.7,167,10,1.5
CUS000335,2026-06,3.7,131,8,1.1
CUS000335,2026-07,5.8,205,12,1.8
CUS000336,2026-05,107.8,198,101,30.4
CUS000336,2026-06,75.1,138,71,21.2
CUS000336,2026-07,104.6,192,98,29.5
CUS000337,2026-05,17.2,407,70,0.5
CUS000337,2026-06,15.2,360,62,0.4
CUS000337,2026-07,17.2,408,70,0.5
CUS000338,2026-05,0.9,74,58,0.9
CUS000338,2026-06,0.8,65,51,0.8
CUS000338,2026-07,0.7,58,45,0.7
CUS000339,2026-05,22.4,420,117,7.2
CUS000339,2026-06,16.3,306,85,5.3
CUS000339,2026-07,22.4,421,117,7.2
CUS000340,2026-05,27.1,366,26,6.6
CUS000340,2026-06,29.9,404,29,7.2
CUS000340,2026-07,27.2,367,26,6.6
CUS000341,2026-05,85.4,281,75,21.6
CUS000341,2026-06,73.6,243,64,18.6
CUS000341,2026-07,60.7,200,53,15.4
CUS000342,2026-05,117.1,316,39,10.1
CUS000342,2026-06,105.0,283,35,9.0
CUS000342,2026-07,113.3,305,38,9.7
CUS000343,2026-05,32.1,297,48,5.6
CUS000343,2026-06,22.4,207,34,3.9
CUS000343,2026-07,35.4,327,53,6.2
CUS000344,2026-05,30.0,269,181,7.1
CUS000344,2026-06,18.9,170,114,4.4
CUS000344,2026-07,28.0,251,169,6.6
CUS000345,2026-05,3.9,204,81,1.9
CUS000345,2026-06,3.1,160,64,1.5
CUS000345,2026-07,3.2,169,68,1.6
CUS000346,2026-05,1.4,181,57,1.3
CUS000346,2026-06,1.3,167,52,1.2
CUS000346,2026-07,1.7,214,67,1.5
CUS000347,2026-05,143.8,221,87,9.7
CUS000347,2026-06,150.2,231,91,10.1
CUS000347,2026-07,104.8,161,64,7.1
CUS000348,2026-05,15.0,316,23,4.1
CUS000348,2026-06,11.3,237,17,3.1
CUS000348,2026-07,10.4,218,16,2.8
CUS000349,2026-05,0.7,62,75,1.1
CUS000349,2026-06,0.6,58,70,1.0
CUS000349,2026-07,0.4,41,49,0.7
CUS000350,2026-05,11.0,280,84,6.0
CUS000350,2026-06,23.0,326,98,12.5
CUS000350,2026-07,15.7,399,120,8.5
CUS000351,2026-05,21.6,92,35,5.7
CUS000351,2026-06,19.9,85,32,5.2
CUS000351,2026-07,19.0,81,31,5.0
CUS000352,2026-05,28.2,126,91,5.9
CUS000352,2026-06,24.2,109,78,5.1
CUS000352,2026-07,55.5,138,99,11.6
CUS000353,2026-05,6.1,155,33,1.5
CUS000353,2026-06,5.1,130,28,1.3
CUS000353,2026-07,5.1,129,27,1.3
CUS000354,2026-05,2.9,99,91,2.4
CUS000354,2026-06,2.6,89,82,2.2
CUS000354,2026-07,2.4,81,75,2.0
CUS000355,2026-05,35.0,379,112,2.0
CUS000355,2026-06,24.9,269,80,1.4
CUS000355,2026-07,22.2,241,71,1.3
CUS000356,2026-05,16.6,292,76,8.9
CUS000356,2026-06,14.5,256,66,7.8
CUS000356,2026-07,14.0,247,64,7.6
CUS000357,2026-05,2.0,92,84,1.9
CUS000357,2026-06,2.0,88,81,1.8
CUS000357,2026-07,1.4,61,56,1.3
CUS000358,2026-05,20.4,325,118,0.7
CUS000358,2026-06,18.7,297,108,0.6
CUS000358,2026-07,17.2,273,99,0.6
CUS000359,2026-05,25.0,289,36,5.4
CUS000359,2026-06,47.0,301,38,10.1
CUS000359,2026-07,19.1,220,28,4.1
CUS000360,2026-05,5.4,142,40,1.5
CUS000360,2026-06,8.1,213,59,2.3
CUS000360,2026-07,6.9,181,50,2.0
CUS000361,2026-05,19.3,144,24,0.9
CUS000361,2026-06,13.9,104,17,0.6
CUS000361,2026-07,18.1,135,22,0.8
CUS000362,2026-05,9.8,229,159,1.7
CUS000362,2026-06,6.8,159,111,1.2
CUS000362,2026-07,6.5,153,106,1.1
CUS000363,2026-05,7.6,97,53,0.2
CUS000363,2026-06,8.4,107,59,0.3
CUS000363,2026-07,6.9,89,49,0.2
CUS000364,2026-05,30.6,373,97,4.1
CUS000364,2026-06,22.4,273,71,3.0
CUS000364,2026-07,32.3,393,103,4.3
CUS000365,2026-05,95.1,335,97,5.8
CUS000365,2026-06,95.7,337,98,5.9
CUS000365,2026-07,109.0,384,111,6.7
CUS000366,2026-05,1.9,168,94,2.5
CUS000366,2026-06,2.3,110,61,2.9
CUS000366,2026-07,1.6,138,77,2.0
CUS000367,2026-05,16.2,341,18,2.3
CUS000367,2026-06,14.0,294,16,2.0
CUS000367,2026-07,14.8,311,17,2.1
CUS000368,2026-05,6.8,118,7,0.3
CUS000368,2026-06,4.9,85,5,0.2
CUS000368,2026-07,6.1,106,7,0.2
CUS000369,2026-05,6.7,185,27,1.9
CUS000369,2026-06,7.6,210,31,2.1
CUS000369,2026-07,5.8,160,23,1.6
CUS000370,2026-05,19.9,227,94,5.3
CUS000370,2026-06,23.3,265,110,6.2
CUS000370,2026-07,30.8,351,145,8.1
CUS000371,2026-05,5.9,205,38,1.1
CUS000371,2026-06,4.9,170,32,0.9
CUS000371,2026-07,4.0,138,26,0.8
CUS000372,2026-05,130.8,273,46,17.8
CUS000372,2026-06,113.8,238,40,15.5
CUS000372,2026-07,117.0,245,41,16.0
CUS000373,2026-05,22.1,173,103,3.1
CUS000373,2026-06,29.2,229,136,4.2
CUS000373,2026-07,57.8,252,150,8.2
CUS000374,2026-05,27.4,369,145,6.9
CUS000374,2026-06,23.7,320,125,6.0
CUS000374,2026-07,19.5,262,103,4.9
CUS000375,2026-05,6.5,171,24,2.1
CUS000375,2026-06,12.9,188,27,4.2
CUS000375,2026-07,5.2,138,20,1.7
CUS000376,2026-05,28.0,347,114,7.6
CUS000376,2026-06,30.5,378,124,8.3
CUS000376,2026-07,26.8,333,109,7.3
CUS000377,2026-05,18.7,154,78,8.0
CUS000377,2026-06,12.9,106,54,5.5
CUS000377,2026-07,15.7,129,65,6.7
CUS000378,2026-05,4.2,53,43,0.6
CUS000378,2026-06,5.6,70,57,0.8
CUS000378,2026-07,5.8,72,58,0.9
CUS000379,2026-05,13.4,82,30,4.3
CUS000379,2026-06,6.9,76,28,2.2
CUS000379,2026-07,6.8,75,28,2.2
CUS000380,2026-05,1.3,85,51,0.5
CUS000380,2026-06,1.8,120,72,0.7
CUS000380,2026-07,1.5,101,61,0.6
CUS000381,2026-05,29.5,202,34,8.4
CUS000381,2026-06,32.8,225,38,9.3
CUS000381,2026-07,22.4,154,26,6.4
CUS000382,2026-05,13.6,121,58,4.8
CUS000382,2026-06,17.1,152,73,6.0
CUS000382,2026-07,22.6,201,96,7.9
CUS000383,2026-05,4.8,78,33,0.6
CUS000383,2026-06,4.9,81,34,0.6
CUS000383,2026-07,4.8,79,34,0.6
CUS000384,2026-05,5.0,40,10,0.9
CUS000384,2026-06,3.5,28,7,0.6
CUS000384,2026-07,4.4,35,9,0.7
CUS000385,2026-05,38.6,246,108,14.5
CUS000385,2026-06,21.4,246,108,8.0
CUS000385,2026-07,22.0,252,111,8.2
CUS000386,2026-05,1.6,127,8,1.4
CUS000386,2026-06,2.2,172,10,1.8
CUS000386,2026-07,2.0,161,10,1.7
CUS000387,2026-05,20.7,413,131,1.1
CUS000387,2026-06,21.4,428,136,1.2
CUS000387,2026-07,24.2,485,154,1.3
CUS000388,2026-05,3.2,33,31,1.2
CUS000388,2026-06,3.8,39,37,1.4
CUS000388,2026-07,4.6,47,45,1.7
CUS000389,2026-05,0.9,76,12,0.8
CUS000389,2026-06,1.3,103,16,1.0
CUS000389,2026-07,0.9,78,12,0.8
CUS000390,2026-05,53.2,212,9,5.4
CUS000390,2026-06,58.3,233,9,6.0
CUS000390,2026-07,71.1,284,11,7.3
CUS000391,2026-05,90.0,228,95,17.5
CUS000391,2026-06,93.8,238,99,18.3
CUS000391,2026-07,106.8,271,112,20.8
CUS000392,2026-05,35.3,282,46,17.8
CUS000392,2026-06,31.4,251,41,15.8
CUS000392,2026-07,49.0,392,64,24.7
CUS000393,2026-05,18.8,313,44,1.9
CUS000393,2026-06,21.7,362,51,2.2
CUS000393,2026-07,26.5,441,62,2.7
CUS000394,2026-05,7.7,125,34,1.3
CUS000394,2026-06,7.2,116,32,1.2
CUS000394,2026-07,5.4,87,24,0.9
CUS000395,2026-05,1.1,199,62,1.9
CUS000395,2026-06,1.0,178,56,1.7
CUS000395,2026-07,1.3,236,73,2.3
CUS000396,2026-05,2.7,150,18,0.2
CUS000396,2026-06,3.1,173,21,0.2
CUS000396,2026-07,3.3,185,23,0.3
CUS000397,2026-05,24.5,294,136,0.6
CUS000397,2026-06,22.0,264,122,0.5
CUS000397,2026-07,16.5,198,92,0.4
CUS000398,2026-05,61.9,160,94,20.8
CUS000398,2026-06,71.0,183,108,23.9
CUS000398,2026-07,56.8,147,86,19.1
CUS000399,2026-05,1.1,126,26,0.6
CUS000399,2026-06,1.5,176,36,0.8
CUS000399,2026-07,1.4,170,35,0.8
CUS000400,2026-05,22.6,295,41,2.3
CUS000400,2026-06,37.2,486,67,3.8
CUS000400,2026-07,22.5,294,41,2.3
CUS000401,2026-05,17.7,271,124,4.6
CUS000401,2026-06,20.6,314,144,5.4
CUS000401,2026-07,22.2,338,155,5.8
CUS000402,2026-05,17.6,304,18,2.4
CUS000402,2026-06,20.5,354,21,2.8
CUS000402,2026-07,19.5,337,20,2.7
CUS000403,2026-05,7.7,59,28,1.8
CUS000403,2026-06,7.1,55,26,1.6
CUS000403,2026-07,7.2,55,26,1.6
CUS000404,2026-05,30.1,318,148,8.2
